#options: 1280x720 fps=30/1 timebase=1/30 bitdepth=10 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=12 lookahead_threads=4 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=1 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=40 rc=crf mbtree=1 crf=18.0 qcomp=0.60 qpmin=0 qpmax=81 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:42 out:42 type:B dur:2 cpbdur:2 q:36.03 aq:26.50 tex:546 mv:94 misc:336 imb:0 pmb:17 smb:3583 d:- ref:0 ;
in:41 out:43 type:b dur:2 cpbdur:2 q:36.03 aq:27.19 tex:149 mv:28 misc:263 imb:0 pmb:5 smb:3595 d:- ref:0 ;
in:43 out:44 type:b dur:2 cpbdur:2 q:36.03 aq:26.82 tex:96 mv:32 misc:272 imb:0 pmb:5 smb:3595 d:- ref:0 ;
in:48 out:45 type:P dur:2 cpbdur:2 q:36.03 aq:19.25 tex:8729 mv:570 misc:437 imb:68 pmb:42 smb:3490 d:- ref:0 ;
in:46 out:46 type:B dur:2 cpbdur:2 q:36.03 aq:25.43 tex:263 mv:37 misc:300 imb:0 pmb:8 smb:3592 d:- ref:0 ;
in:45 out:47 type:b dur:2 cpbdur:2 q:36.03 aq:28.91 tex:66 mv:35 misc:267 imb:1 pmb:3 smb:3596 d:- ref:0 ;
in:47 out:48 type:b dur:2 cpbdur:2 q:36.03 aq:17.00 tex:0 mv:0 misc:232 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:52 out:49 type:P dur:2 cpbdur:2 q:36.03 aq:23.18 tex:5140 mv:262 misc:478 imb:7 pmb:45 smb:3548 d:- ref:0 w:4,21,-5 ;
in:50 out:50 type:B dur:2 cpbdur:2 q:36.03 aq:28.41 tex:299 mv:75 misc:354 imb:0 pmb:15 smb:3585 d:- ref:0 ;
in:49 out:51 type:b dur:2 cpbdur:2 q:36.03 aq:17.00 tex:0 mv:0 misc:232 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:51 out:52 type:b dur:2 cpbdur:2 q:36.03 aq:17.00 tex:0 mv:0 misc:232 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:56 out:53 type:P dur:2 cpbdur:2 q:36.03 aq:22.15 tex:3793 mv:330 misc:485 imb:22 pmb:46 smb:3532 d:- ref:0 w:4,17,-1 ;
in:54 out:54 type:B dur:2 cpbdur:2 q:36.03 aq:16.00 tex:0 mv:0 misc:248 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:53 out:55 type:b dur:2 cpbdur:2 q:36.03 aq:17.00 tex:0 mv:0 misc:232 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:55 out:56 type:b dur:2 cpbdur:2 q:36.03 aq:17.00 tex:0 mv:0 misc:232 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:60 out:57 type:P dur:2 cpbdur:2 q:36.03 aq:23.30 tex:3957 mv:195 misc:488 imb:1 pmb:49 smb:3550 d:- ref:0 w:4,17,-1 ;
in:58 out:58 type:B dur:2 cpbdur:2 q:36.03 aq:16.00 tex:0 mv:0 misc:248 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:57 out:59 type:b dur:2 cpbdur:2 q:36.03 aq:17.00 tex:0 mv:0 misc:232 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:59 out:60 type:b dur:2 cpbdur:2 q:36.03 aq:17.00 tex:0 mv:0 misc:232 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:61 out:61 type:P dur:2 cpbdur:2 q:36.03 aq:22.55 tex:1996 mv:185 misc:427 imb:1 pmb:41 smb:3558 d:- ref:0 ;
in:65 out:62 type:P dur:2 cpbdur:2 q:36.03 aq:20.73 tex:4731 mv:539 misc:498 imb:61 pmb:53 smb:3486 d:- ref:0 w:4,17,-1 ;
in:63 out:63 type:B dur:2 cpbdur:2 q:36.03 aq:16.00 tex:0 mv:0 misc:248 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:62 out:64 type:b dur:2 cpbdur:2 q:36.03 aq:17.00 tex:0 mv:0 misc:232 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:64 out:65 type:b dur:2 cpbdur:2 q:36.03 aq:17.00 tex:0 mv:0 misc:232 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:69 out:66 type:P dur:2 cpbdur:2 q:36.03 aq:23.14 tex:4708 mv:319 misc:477 imb:3 pmb:53 smb:3544 d:- ref:0 w:4,17,-1 ;
in:67 out:67 type:B dur:2 cpbdur:2 q:36.03 aq:16.00 tex:0 mv:0 misc:248 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:66 out:68 type:b dur:2 cpbdur:2 q:36.03 aq:17.00 tex:0 mv:0 misc:232 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:68 out:69 type:b dur:2 cpbdur:2 q:36.03 aq:17.00 tex:0 mv:0 misc:232 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:73 out:70 type:P dur:2 cpbdur:2 q:36.03 aq:18.82 tex:6192 mv:503 misc:465 imb:13 pmb:63 smb:3524 d:- ref:0 ;
in:71 out:71 type:B dur:2 cpbdur:2 q:36.03 aq:23.90 tex:62 mv:11 misc:263 imb:0 pmb:2 smb:3598 d:- ref:0 ;
in:70 out:72 type:b dur:2 cpbdur:2 q:36.03 aq:17.00 tex:8 mv:15 misc:249 imb:0 pmb:2 smb:3598 d:- ref:0 ;
in:72 out:73 type:b dur:2 cpbdur:2 q:36.03 aq:17.00 tex:0 mv:0 misc:232 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:77 out:74 type:P dur:2 cpbdur:2 q:36.03 aq:22.74 tex:6533 mv:628 misc:471 imb:33 pmb:66 smb:3501 d:- ref:0 ;
in:75 out:75 type:B dur:2 cpbdur:2 q:36.03 aq:16.00 tex:0 mv:0 misc:248 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:74 out:76 type:b dur:2 cpbdur:2 q:36.03 aq:17.00 tex:3 mv:12 misc:249 imb:1 pmb:0 smb:3599 d:- ref:0 ;
in:76 out:77 type:b dur:2 cpbdur:2 q:36.03 aq:17.00 tex:0 mv:0 misc:232 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:81 out:78 type:P dur:2 cpbdur:2 q:36.03 aq:23.21 tex:7551 mv:681 misc:480 imb:19 pmb:73 smb:3508 d:- ref:0 ;
in:79 out:79 type:B dur:2 cpbdur:2 q:36.03 aq:16.00 tex:0 mv:0 misc:248 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:78 out:80 type:b dur:2 cpbdur:2 q:36.03 aq:17.00 tex:0 mv:0 misc:232 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:80 out:81 type:b dur:2 cpbdur:2 q:36.03 aq:17.00 tex:0 mv:0 misc:232 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:85 out:82 type:P dur:2 cpbdur:2 q:36.03 aq:18.47 tex:7235 mv:613 misc:504 imb:7 pmb:76 smb:3517 d:- ref:0 ;
in:83 out:83 type:B dur:2 cpbdur:2 q:36.03 aq:16.00 tex:0 mv:0 misc:248 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:82 out:84 type:b dur:2 cpbdur:2 q:36.03 aq:17.00 tex:0 mv:0 misc:232 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:84 out:85 type:b dur:2 cpbdur:2 q:36.03 aq:17.00 tex:0 mv:0 misc:232 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:89 out:86 type:P dur:2 cpbdur:2 q:36.03 aq:23.34 tex:8166 mv:710 misc:492 imb:13 pmb:80 smb:3507 d:- ref:0 ;
in:87 out:87 type:B dur:2 cpbdur:2 q:36.03 aq:16.00 tex:5 mv:9 misc:266 imb:0 pmb:1 smb:3599 d:- ref:0 ;
in:86 out:88 type:b dur:2 cpbdur:2 q:36.03 aq:17.00 tex:0 mv:0 misc:232 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:88 out:89 type:b dur:2 cpbdur:2 q:36.03 aq:17.00 tex:0 mv:0 misc:232 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:93 out:90 type:P dur:2 cpbdur:2 q:36.03 aq:18.31 tex:6431 mv:655 misc:514 imb:12 pmb:80 smb:3508 d:- ref:0 w:4,17,-1 ;
in:91 out:91 type:B dur:2 cpbdur:2 q:36.03 aq:16.00 tex:0 mv:0 misc:248 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:90 out:92 type:b dur:2 cpbdur:2 q:36.03 aq:17.00 tex:0 mv:0 misc:232 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:92 out:93 type:b dur:2 cpbdur:2 q:36.03 aq:17.00 tex:0 mv:0 misc:232 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:97 out:94 type:P dur:2 cpbdur:2 q:36.03 aq:23.22 tex:8372 mv:619 misc:521 imb:5 pmb:86 smb:3509 d:- ref:0 w:4,17,-1 ;
in:95 out:95 type:B dur:2 cpbdur:2 q:36.03 aq:16.00 tex:0 mv:0 misc:248 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:94 out:96 type:b dur:2 cpbdur:2 q:36.03 aq:17.00 tex:0 mv:0 misc:232 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:96 out:97 type:b dur:2 cpbdur:2 q:36.03 aq:17.00 tex:0 mv:0 misc:232 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:101 out:98 type:P dur:2 cpbdur:2 q:36.03 aq:23.58 tex:3351 mv:280 misc:489 imb:0 pmb:69 smb:3531 d:- ref:0 ;
in:99 out:99 type:B dur:2 cpbdur:2 q:36.03 aq:16.00 tex:0 mv:0 misc:248 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:98 out:100 type:b dur:2 cpbdur:2 q:36.03 aq:17.00 tex:0 mv:0 misc:232 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:100 out:101 type:b dur:2 cpbdur:2 q:36.03 aq:17.00 tex:0 mv:0 misc:232 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:105 out:102 type:P dur:2 cpbdur:2 q:36.03 aq:22.78 tex:4232 mv:344 misc:576 imb:2 pmb:84 smb:3514 d:- ref:0 ;
in:103 out:103 type:B dur:2 cpbdur:2 q:36.03 aq:16.00 tex:0 mv:0 misc:248 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:102 out:104 type:b dur:2 cpbdur:2 q:36.03 aq:17.00 tex:0 mv:0 misc:232 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:104 out:105 type:b dur:2 cpbdur:2 q:36.03 aq:17.00 tex:0 mv:0 misc:232 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:109 out:106 type:P dur:2 cpbdur:2 q:36.03 aq:23.03 tex:4890 mv:371 misc:635 imb:5 pmb:94 smb:3501 d:- ref:0 ;
in:107 out:107 type:B dur:2 cpbdur:2 q:36.03 aq:16.00 tex:0 mv:0 misc:248 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:106 out:108 type:b dur:2 cpbdur:2 q:36.03 aq:17.00 tex:0 mv:0 misc:232 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:108 out:109 type:b dur:2 cpbdur:2 q:36.03 aq:17.00 tex:0 mv:0 misc:232 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:113 out:110 type:P dur:2 cpbdur:2 q:36.03 aq:22.70 tex:6102 mv:495 misc:683 imb:11 pmb:110 smb:3479 d:- ref:0 ;
in:111 out:111 type:B dur:2 cpbdur:2 q:36.03 aq:16.00 tex:5 mv:8 misc:259 imb:0 pmb:1 smb:3599 d:- ref:0 ;
in:110 out:112 type:b dur:2 cpbdur:2 q:36.03 aq:17.00 tex:0 mv:0 misc:232 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:112 out:113 type:b dur:2 cpbdur:2 q:36.03 aq:17.00 tex:0 mv:0 misc:232 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:117 out:114 type:P dur:2 cpbdur:2 q:36.03 aq:23.39 tex:6395 mv:548 misc:689 imb:13 pmb:129 smb:3458 d:- ref:0 ;
in:115 out:115 type:B dur:2 cpbdur:2 q:36.03 aq:16.00 tex:9 mv:9 misc:262 imb:0 pmb:1 smb:3599 d:- ref:0 ;
in:114 out:116 type:b dur:2 cpbdur:2 q:36.03 aq:17.00 tex:4 mv:8 misc:244 imb:0 pmb:1 smb:3599 d:- ref:0 ;
in:116 out:117 type:b dur:2 cpbdur:2 q:36.03 aq:17.00 tex:0 mv:0 misc:232 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:121 out:118 type:P dur:2 cpbdur:2 q:36.03 aq:24.39 tex:5833 mv:535 misc:720 imb:6 pmb:131 smb:3463 d:- ref:0 ;
in:119 out:119 type:B dur:2 cpbdur:2 q:36.03 aq:16.00 tex:0 mv:0 misc:248 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:118 out:120 type:b dur:2 cpbdur:2 q:36.03 aq:17.00 tex:0 mv:0 misc:232 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:120 out:121 type:b dur:2 cpbdur:2 q:36.03 aq:17.00 tex:0 mv:0 misc:232 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:125 out:122 type:P dur:2 cpbdur:2 q:36.03 aq:23.40 tex:6696 mv:678 misc:802 imb:17 pmb:137 smb:3446 d:- ref:0 ;
in:123 out:123 type:B dur:2 cpbdur:2 q:36.03 aq:16.00 tex:0 mv:0 misc:248 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:122 out:124 type:b dur:2 cpbdur:2 q:36.03 aq:17.00 tex:0 mv:0 misc:232 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:124 out:125 type:b dur:2 cpbdur:2 q:36.03 aq:21.10 tex:41 mv:2 misc:245 imb:0 pmb:1 smb:3599 d:- ref:0 ;
in:129 out:126 type:P dur:2 cpbdur:2 q:36.03 aq:24.89 tex:7061 mv:792 misc:859 imb:41 pmb:150 smb:3409 d:- ref:0 ;
in:127 out:127 type:B dur:2 cpbdur:2 q:36.03 aq:16.00 tex:0 mv:0 misc:248 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:126 out:128 type:b dur:2 cpbdur:2 q:36.03 aq:21.61 tex:42 mv:2 misc:244 imb:0 pmb:1 smb:3599 d:- ref:0 ;
in:128 out:129 type:b dur:2 cpbdur:2 q:36.03 aq:21.61 tex:50 mv:10 misc:260 imb:0 pmb:2 smb:3598 d:- ref:0 ;
in:133 out:130 type:P dur:2 cpbdur:2 q:36.03 aq:24.83 tex:7913 mv:974 misc:1073 imb:55 pmb:173 smb:3372 d:- ref:0 ;
in:131 out:131 type:B dur:2 cpbdur:2 q:36.03 aq:27.75 tex:34 mv:2 misc:260 imb:0 pmb:1 smb:3599 d:- ref:0 ;
in:130 out:132 type:b dur:2 cpbdur:2 q:36.03 aq:17.00 tex:7 mv:16 misc:257 imb:0 pmb:2 smb:3598 d:- ref:0 ;
in:132 out:133 type:b dur:2 cpbdur:2 q:36.03 aq:17.00 tex:3 mv:11 misc:250 imb:1 pmb:0 smb:3599 d:- ref:0 ;
in:137 out:134 type:P dur:2 cpbdur:2 q:36.03 aq:24.76 tex:13340 mv:1645 misc:1103 imb:76 pmb:222 smb:3302 d:- ref:0 ;
in:135 out:135 type:B dur:2 cpbdur:2 q:36.03 aq:29.53 tex:421 mv:385 misc:490 imb:9 pmb:48 smb:3543 d:- ref:0 ;
in:134 out:136 type:b dur:2 cpbdur:2 q:36.03 aq:17.00 tex:0 mv:0 misc:232 imb:0 pmb:0 smb:3600 d:- ref:0 ;
in:136 out:137 type:b dur:2 cpbdur:2 q:36.03 aq:30.30 tex:130 mv:155 misc:379 imb:1 pmb:40 smb:3559 d:- ref:0 ;
in:141 out:138 type:P dur:2 cpbdur:2 q:36.03 aq:23.83 tex:12185 mv:1570 misc:1301 imb:68 pmb:231 smb:3301 d:- ref:0 ;
in:139 out:139 type:B dur:2 cpbdur:2 q:36.03 aq:21.05 tex:339 mv:133 misc:384 imb:11 pmb:7 smb:3582 d:- ref:0 ;
in:138 out:140 type:b dur:2 cpbdur:2 q:36.03 aq:17.00 tex:109 mv:26 misc:273 imb:2 pmb:2 smb:3596 d:- ref:0 ;
in:140 out:141 type:b dur:2 cpbdur:2 q:36.03 aq:17.42 tex:128 mv:63 misc:289 imb:4 pmb:3 smb:3593 d:- ref:0 ;
in:145 out:142 type:P dur:2 cpbdur:2 q:36.03 aq:23.11 tex:10534 mv:1345 misc:1345 imb:71 pmb:201 smb:3328 d:- ref:0 w:4,17,-1 ;
in:143 out:143 type:B dur:2 cpbdur:2 q:36.03 aq:18.04 tex:322 mv:269 misc:449 imb:22 pmb:11 smb:3567 d:- ref:0 ;
in:142 out:144 type:b dur:2 cpbdur:2 q:36.03 aq:19.27 tex:206 mv:91 misc:311 imb:7 pmb:5 smb:3588 d:- ref:0 ;
in:144 out:145 type:b dur:2 cpbdur:2 q:36.03 aq:17.56 tex:170 mv:191 misc:351 imb:14 pmb:6 smb:3580 d:- ref:0 ;
in:149 out:146 type:P dur:2 cpbdur:2 q:36.03 aq:21.78 tex:12490 mv:2289 misc:1605 imb:192 pmb:267 smb:3141 d:- ref:0 ;
in:147 out:147 type:B dur:2 cpbdur:2 q:36.03 aq:21.97 tex:286 mv:179 misc:423 imb:15 pmb:9 smb:3576 d:- ref:0 ;
in:146 out:148 type:b dur:2 cpbdur:2 q:36.03 aq:17.83 tex:204 mv:142 misc:350 imb:6 pmb:10 smb:3584 d:- ref:0 ;
in:148 out:149 type:b dur:2 cpbdur:2 q:36.03 aq:17.31 tex:264 mv:221 misc:411 imb:18 pmb:9 smb:3573 d:- ref:0 ;
in:153 out:150 type:P dur:2 cpbdur:2 q:36.03 aq:21.35 tex:15292 mv:2524 misc:1656 imb:220 pmb:270 smb:3110 d:- ref:0 ;
in:151 out:151 type:B dur:2 cpbdur:2 q:36.03 aq:16.54 tex:284 mv:291 misc:513 imb:31 pmb:10 smb:3559 d:- ref:0 ;
in:150 out:152 type:b dur:2 cpbdur:2 q:36.03 aq:18.44 tex:50 mv:112 misc:326 imb:10 pmb:4 smb:3586 d:- ref:0 ;
in:152 out:153 type:b dur:2 cpbdur:2 q:36.03 aq:18.04 tex:362 mv:277 misc:441 imb:22 pmb:13 smb:3565 d:- ref:0 ;
in:157 out:154 type:P dur:2 cpbdur:2 q:36.03 aq:22.01 tex:15750 mv:2314 misc:1696 imb:157 pmb:282 smb:3161 d:- ref:0 ;
in:155 out:155 type:B dur:2 cpbdur:2 q:36.03 aq:20.76 tex:227 mv:320 misc:493 imb:35 pmb:8 smb:3557 d:- ref:0 ;
in:154 out:156 type:b dur:2 cpbdur:2 q:36.03 aq:18.09 tex:254 mv:179 misc:383 imb:19 pmb:7 smb:3574 d:- ref:0 ;
in:156 out:157 type:b dur:2 cpbdur:2 q:36.03 aq:18.06 tex:426 mv:351 misc:487 imb:31 pmb:17 smb:3552 d:- ref:0 ;
in:161 out:158 type:P dur:2 cpbdur:2 q:36.03 aq:21.19 tex:22698 mv:3602 misc:2052 imb:334 pmb:364 smb:2902 d:- ref:0 ;
in:159 out:159 type:B dur:2 cpbdur:2 q:36.03 aq:21.11 tex:378 mv:272 misc:534 imb:22 pmb:23 smb:3555 d:- ref:0 ;
in:158 out:160 type:b dur:2 cpbdur:2 q:36.03 aq:21.40 tex:231 mv:117 misc:348 imb:4 pmb:14 smb:3582 d:- ref:0 ;
in:160 out:161 type:b dur:2 cpbdur:2 q:36.03 aq:21.83 tex:312 mv:205 misc:403 imb:16 pmb:13 smb:3571 d:- ref:0 ;
in:165 out:162 type:P dur:2 cpbdur:2 q:36.03 aq:23.15 tex:25801 mv:3461 misc:1922 imb:197 pmb:408 smb:2995 d:- ref:0 ;
